"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
9320,2014,3,24,7,250,280,32,111,2000,2,9.3,1010.5,3.3,0,"NE",0.8,"Aotizhongxin",0.892857142857143
9321,2014,3,24,8,248,281,45,107,2100,2,10.9,1010.5,3.7,0,"ENE",1.7,"Aotizhongxin",0.882562277580071
9322,2014,3,24,9,256,269,65,107,2100,5,12.6,1010.2,3.3,0,"ENE",1.7,"Aotizhongxin",0.951672862453532
9323,2014,3,24,10,269,286,68,107,2100,18,14.6,1009.2,3.7,0,"NE",1.2,"Aotizhongxin",0.940559440559441
9324,2014,3,24,11,269,298,75,108,2100,31,16.9,1008.4,4.2,0,"NE",1.4,"Aotizhongxin",0.902684563758389
9325,2014,3,24,12,280,300,74,118,2200,49,18.4,1006.8,4.5,0,"SSW",1.5,"Aotizhongxin",0.933333333333333
9326,2014,3,24,13,228,258,64,110,2000,84,19.2,1006.1,3.8,0,"SSW",1.4,"Aotizhongxin",0.883720930232558
9327,2014,3,24,14,204,239,55,111,1900,94,20.3,1005.1,5.1,0,"SW",2.1,"Aotizhongxin",0.853556485355649
9328,2014,3,24,15,246,265,57,129,1900,87,20.2,1004.3,5,0,"SW",3.1,"Aotizhongxin",0.928301886792453
9329,2014,3,24,16,229,258,65,102,1500,109,19.6,1004,4.1,0,"SW",3.1,"Aotizhongxin",0.887596899224806
9330,2014,3,24,17,157,185,60,64,1100,130,18.9,1003.9,5,0,"SW",2.3,"Aotizhongxin",0.848648648648649
9331,2014,3,24,18,165,212,59,62,1200,128,17.5,1004.5,5.7,0,"SSW",1.3,"Aotizhongxin",0.778301886792453
9332,2014,3,24,19,181,227,73,73,1300,109,14.9,1005.2,6.7,0,"SW",1.2,"Aotizhongxin",0.797356828193833
9333,2014,3,24,20,196,270,66,108,1500,57,12.5,1005.5,6.3,0,"SSW",0.1,"Aotizhongxin",0.725925925925926
9334,2014,3,24,21,204,265,58,124,1500,34,11.2,1005.5,6.5,0,"ENE",0,"Aotizhongxin",0.769811320754717
9335,2014,3,24,22,223,292,50,160,1900,2,10.3,1005.6,6.1,0,"NE",1.2,"Aotizhongxin",0.763698630136986
9336,2014,3,24,23,250,397,46,163,2000,2,11.6,1005.7,4.6,0,"ENE",1.2,"Aotizhongxin",0.629722921914358
9337,2014,3,25,0,242,291,45,159,2200,2,10.8,1005.8,4.5,0,"ENE",1.1,"Aotizhongxin",0.831615120274914
9338,2014,3,25,1,268,366,52,175,2500,2,10,1005.6,5.2,0,"NE",0.9,"Aotizhongxin",0.73224043715847
9339,2014,3,25,2,274,358,37,152,2500,2,10,1005.5,4.8,0,"ENE",0.7,"Aotizhongxin",0.76536312849162
9340,2014,3,25,3,268,318,26,132,1900,2,9.3,1005.3,5.3,0,"ENE",1,"Aotizhongxin",0.842767295597484
9341,2014,3,25,4,265,287,27,138,1800,2,9.1,1005.5,4.7,0,"ENE",1.2,"Aotizhongxin",0.923344947735192
9342,2014,3,25,5,211,255,26,138,1800,2,9.5,1005.5,3.9,0,"ENE",1.9,"Aotizhongxin",0.827450980392157
9343,2014,3,25,6,233,245,38,132,1800,2,9.5,1006,4.1,0,"NE",1.7,"Aotizhongxin",0.951020408163265
9344,2014,3,25,7,244,257,39,126,1800,2,11.3,1006.5,4.7,0,"NE",1.2,"Aotizhongxin",0.949416342412451
9345,2014,3,25,8,238,268,43,126,2000,2,14,1006.6,3.7,0,"NE",1.8,"Aotizhongxin",0.888059701492537
9346,2014,3,25,9,235,254,53,124,2000,2,16.6,1006.4,3.6,0,"ENE",1.3,"Aotizhongxin",0.925196850393701
9347,2014,3,25,10,228,241,51,119,1900,18,18.8,1006.4,3.8,0,"NE",1.6,"Aotizhongxin",0.946058091286307
9348,2014,3,25,11,233,268,49,110,1800,47,20.1,1005.4,3.7,0,"NNW",0.9,"Aotizhongxin",0.869402985074627
9349,2014,3,25,12,235,264,53,85,1600,104,20.7,1004.3,4.3,0,"SSW",1.4,"Aotizhongxin",0.890151515151515
9350,2014,3,25,13,183,241,63,71,1500,137,22.3,1003.2,4.3,0,"S",1.1,"Aotizhongxin",0.759336099585062
9351,2014,3,25,14,188,253,61,85,1600,148,22.1,1002.3,5.1,0,"SSW",1.2,"Aotizhongxin",0.743083003952569
9352,2014,3,25,15,238,255,60,79,1400,174,22.1,1002,5.5,0,"SSW",1.7,"Aotizhongxin",0.933333333333333
9353,2014,3,25,16,223,272,55,82,1300,168,21.5,1002,5.4,0,"SW",2.4,"Aotizhongxin",0.819852941176471
9354,2014,3,25,17,201,238,45,75,1200,158,20.4,1002.1,6,0,"SSW",2.1,"Aotizhongxin",0.84453781512605
9355,2014,3,25,18,171,221,42,68,1000,144,18.5,1002.4,7.3,0,"SSW",1.3,"Aotizhongxin",0.773755656108597
9356,2014,3,25,19,177,208,48,78,1100,127,17.6,1003.1,7.3,0,"S",1.2,"Aotizhongxin",0.850961538461538
9357,2014,3,25,20,156,187,47,103,1000,68,16.7,1003.8,7.6,0,"SSW",1.1,"Aotizhongxin",0.834224598930481
9358,2014,3,25,21,147,182,40,128,1000,25,14.6,1003.7,8.5,0,"WNW",0.8,"Aotizhongxin",0.807692307692308
9359,2014,3,25,22,147,182,40,128,1000,25,12.3,1004,7.8,0,"SE",0,"Aotizhongxin",0.807692307692308
9360,2014,3,25,23,166,209,43,130,1100,15,11.5,1003.9,8.5,0,"ESE",0,"Aotizhongxin",0.794258373205742
9361,2014,3,26,0,192,315,36,134,1300,2,10.3,1004.1,7.4,0,"SE",0.5,"Aotizhongxin",0.60952380952381
9362,2014,3,26,1,182,218,32,131,1400,2,10.9,1004.1,7.2,0,"NE",0.9,"Aotizhongxin",0.834862385321101
9363,2014,3,26,2,220,246,37,154,1800,2,10.1,1004.1,6.1,0,"E",0,"Aotizhongxin",0.894308943089431
9364,2014,3,26,3,248,320,35,160,1900,2,8.7,1004,5.8,0,"WNW",0,"Aotizhongxin",0.775
9365,2014,3,26,4,248,300,32,152,1800,2,8.6,1004.6,6.7,0,"NE",0.8,"Aotizhongxin",0.826666666666667
9366,2014,3,26,5,250,303,27,142,1900,2,9.8,1005.2,5.8,0,"NE",1.2,"Aotizhongxin",0.825082508250825
9367,2014,3,26,6,254,317,26,137,1900,2,10.7,1005.6,6.6,0,"NE",1.5,"Aotizhongxin",0.801261829652997
9368,2014,3,26,7,258,313,28,131,1900,2,12.3,1006.5,7.4,0,"ENE",1.6,"Aotizhongxin",0.824281150159744
9369,2014,3,26,8,269,347,34,124,2200,2,14,1006.9,8,0,"NNE",1.3,"Aotizhongxin",0.77521613832853
9370,2014,3,26,9,284,348,49,124,2300,2,16,1006.9,8.5,0,"NE",1.3,"Aotizhongxin",0.816091954022989
9371,2014,3,26,10,302,375,59,122,2300,10,18.1,1006.3,8.6,0,"ENE",1.7,"Aotizhongxin",0.805333333333333
9372,2014,3,26,11,322,392,70,135,2400,15,20,1005.5,10.1,0,"ESE",1.3,"Aotizhongxin",0.821428571428571
9373,2014,3,26,12,319,351,73,108,1900,54,21.4,1004.6,9.9,0,"WSW",2,"Aotizhongxin",0.908831908831909
9374,2014,3,26,13,318,338,70,118,1900,69,22.3,1003.7,9.8,0,"SSW",1,"Aotizhongxin",0.940828402366864
9375,2014,3,26,14,277,342,58,134,2000,89,23.2,1002.6,9.2,0,"SSW",2.4,"Aotizhongxin",0.809941520467836
9376,2014,3,26,15,322,346,55,139,1800,120,23,1002.2,10.4,0,"SSW",2.6,"Aotizhongxin",0.930635838150289
9377,2014,3,26,16,266,303,68,70,1500,175,22.5,1001.9,10.9,0,"SW",3.5,"Aotizhongxin",0.877887788778878
9378,2014,3,26,17,272,310,81,56,1700,177,21.6,1002.2,11,0,"SSW",1.4,"Aotizhongxin",0.87741935483871
9379,2014,3,26,18,301,349,85,62,1700,171,19.3,1003,12.1,0,"WSW",0.7,"Aotizhongxin",0.862464183381089
9380,2014,3,26,19,325,382,74,74,1800,127,17,1003.8,11.5,0,"S",0.8,"Aotizhongxin",0.850785340314136
9381,2014,3,26,20,358,417,61,109,2200,58,15.1,1004.4,11.1,0,"ESE",0,"Aotizhongxin",0.858513189448441
9382,2014,3,26,21,374,471,48,163,2600,2,13.9,1005.2,11.2,0,"ESE",0,"Aotizhongxin",0.794055201698514
9383,2014,3,26,22,383,478,42,162,2900,2,13.1,1005.3,10.8,0,"ENE",0.6,"Aotizhongxin",0.801255230125523
9384,2014,3,26,23,370,429,34,152,2700,2,13.5,1005.3,10.3,0,"NE",1,"Aotizhongxin",0.862470862470862
9385,2014,3,27,0,389,486,36,160,2900,2,13.2,1005.6,9.6,0,"NE",0.8,"Aotizhongxin",0.800411522633745
9386,2014,3,27,1,410,469,38,164,2500,2,12.9,1005.2,10.3,0,"NE",1,"Aotizhongxin",0.874200426439232
9387,2014,3,27,2,398,438,30,155,2500,2,12.3,1005.4,9.8,0,"NE",1,"Aotizhongxin",0.908675799086758
9388,2014,3,27,3,335,397,30,143,2200,2,12.1,1005.7,9.8,0,"NE",0.9,"Aotizhongxin",0.843828715365239
9389,2014,3,27,4,316,367,29,131,2000,2,11.3,1005.9,9.6,0,"NE",1.4,"Aotizhongxin",0.861035422343324
9390,2014,3,27,5,299,349,25,124,1900,2,12,1006.5,9,0,"NE",1.6,"Aotizhongxin",0.856733524355301
9391,2014,3,27,6,289,319,24,116,1800,2,12.5,1007.6,9.3,0,"NE",1.3,"Aotizhongxin",0.905956112852665
9392,2014,3,27,7,314,347,26,113,1900,2,13.5,1008,9.9,0,"NE",1.5,"Aotizhongxin",0.904899135446686
9393,2014,3,27,8,306,375,29,109,2100,2,14.9,1008.4,10.5,0,"NNE",1.8,"Aotizhongxin",0.816
9394,2014,3,27,9,305,369,39,106,2200,2,15.4,1008.6,10.6,0,"NNE",1.4,"Aotizhongxin",0.826558265582656
9395,2014,3,27,10,312,382,43,104,2300,2,15.4,1008.3,10.4,0,"NNE",1.3,"Aotizhongxin",0.816753926701571
9396,2014,3,27,11,342,424,46,111,3000,2,15.5,1007.6,11.3,0,"ENE",0.7,"Aotizhongxin",0.806603773584906
9397,2014,3,27,12,396,477,66,120,6000,2,15.1,1006.7,11.9,0,"ENE",1.5,"Aotizhongxin",0.830188679245283
9398,2014,3,27,13,354,382,60,98,4200,2,14.8,1006.1,9.8,0,"ENE",1.7,"Aotizhongxin",0.926701570680628
9399,2014,3,27,14,166,103,54,64,1600,11,14.7,1005.6,7.7,0,"NE",0.8,"Aotizhongxin",1.61165048543689
9400,2014,3,27,15,166,85,53,64,1600,11,14.6,1005.1,6.2,0,"NE",1.4,"Aotizhongxin",1.95294117647059
9401,2014,3,27,16,81,97,9,65,1100,7,14.6,1004.2,5.7,0,"NE",1.3,"Aotizhongxin",0.835051546391753
9402,2014,3,27,17,86,127,35,74,1400,2,14.5,1003.6,5.6,0,"NE",1.4,"Aotizhongxin",0.677165354330709
9403,2014,3,27,18,85,145,40,84,1600,2,13.9,1003.8,5.8,0,"NE",1.2,"Aotizhongxin",0.586206896551724
9404,2014,3,27,19,85,145,40,84,1600,2,13.6,1003.8,6,0,"ENE",1.2,"Aotizhongxin",0.586206896551724
9405,2014,3,27,20,113,205,43,91,2000,2,13.1,1003.9,6.4,0,"ENE",1.2,"Aotizhongxin",0.551219512195122
9406,2014,3,27,21,117,171,48,86,1900,2,12,1003.8,6.7,0,"N",0.2,"Aotizhongxin",0.684210526315789
9407,2014,3,27,22,111,164,46,87,1900,2,12.4,1003.3,7.1,0,"ENE",0.9,"Aotizhongxin",0.676829268292683
9408,2014,3,27,23,117,199,42,88,2000,2,12.7,1002.9,7.4,0,"ENE",0.7,"Aotizhongxin",0.587939698492462
9409,2014,3,28,0,117,199,42,88,2000,2,12.1,1002.6,7.8,0,"ENE",0.8,"Aotizhongxin",0.587939698492462
9410,2014,3,28,1,147,254,33,82,1800,2,12.5,1002.8,7.4,0,"NE",0.6,"Aotizhongxin",0.578740157480315
9411,2014,3,28,2,147,254,33,82,1800,2,12.8,1002.5,7,0,"NNE",0.9,"Aotizhongxin",0.578740157480315
9412,2014,3,28,3,138,209,30,61,1400,2,12.9,1002.1,8.4,0,"NNE",1.7,"Aotizhongxin",0.660287081339713
9413,2014,3,28,4,137,209,30,61,1400,2,12.4,1002.5,9.4,0,"NNE",0.6,"Aotizhongxin",0.655502392344498
9414,2014,3,28,5,143,234,31,69,1500,2,11.8,1002.6,10.4,0.4,"ENE",1.1,"Aotizhongxin",0.611111111111111
9415,2014,3,28,6,159,189,24,82,1600,2,11.5,1003.1,10.6,0.4,"SSE",0.2,"Aotizhongxin",0.841269841269841
9416,2014,3,28,7,122,146,18,73,1500,2,12.4,1003.4,11.5,0,"NNE",0,"Aotizhongxin",0.835616438356164
9417,2014,3,28,8,112,124,15,70,1500,2,13.4,1002.9,12.1,0.1,"NE",1.2,"Aotizhongxin",0.903225806451613
9418,2014,3,28,9,117,140,16,71,1800,5,15.5,1002.7,12.4,0,"N",1.2,"Aotizhongxin",0.835714285714286
9419,2014,3,28,10,168,133,16,62,1600,25,17.8,1002.2,11.4,0,"NE",1.5,"Aotizhongxin",1.26315789473684
9420,2014,3,28,11,114,129,24,46,1200,49,18.8,1002.2,11.4,0,"ENE",1.4,"Aotizhongxin",0.883720930232558
9421,2014,3,28,12,117,67,27,24,1200,68,21.1,1001.8,9.7,0,"E",2.2,"Aotizhongxin",1.74626865671642
9422,2014,3,28,13,79,39,26,26,600,82,22.6,1000.5,8.3,0,"ENE",1.8,"Aotizhongxin",2.02564102564103
9423,2014,3,28,14,59,24,17,22,400,82,23.2,1000.3,7.3,0,"ESE",1.7,"Aotizhongxin",2.45833333333333
9424,2014,3,28,15,24,50,9,22,300,NA,23.6,1000.1,5.9,0,"S",1.6,"Aotizhongxin",0.48
9425,2014,3,28,16,57,126,11,23,400,101,22.8,1000.1,5.7,0,"WSW",1.7,"Aotizhongxin",0.452380952380952
9426,2014,3,28,17,67,104,14,36,500,94,20.5,1000.6,8.5,0,"SSE",2,"Aotizhongxin",0.644230769230769
9427,2014,3,28,18,106,176,27,64,1200,83,18.8,1001.4,9.6,0,"SSW",1.9,"Aotizhongxin",0.602272727272727
9428,2014,3,28,19,143,202,37,84,1900,65,17.8,1002.6,9.9,0,"SW",2,"Aotizhongxin",0.707920792079208
9429,2014,3,28,20,140,177,36,87,2000,45,16.8,1004.1,9.9,0,"SW",1.3,"Aotizhongxin",0.790960451977401
9430,2014,3,28,21,166,193,34,107,2400,18,14.3,1005.3,9.9,0,"SE",0,"Aotizhongxin",0.860103626943005
9431,2014,3,28,22,178,199,30,105,2500,11,13.2,1005.8,10.6,0,"NW",0.8,"Aotizhongxin",0.894472361809045
9432,2014,3,28,23,193,251,25,114,2800,2,12.3,1006,9.5,0,"NE",0.8,"Aotizhongxin",0.768924302788845
9433,2014,3,29,0,204,250,23,121,3000,2,15.4,1006,3.5,0,"NNW",3.1,"Aotizhongxin",0.816
9434,2014,3,29,1,121,49,26,96,1700,2,15.3,1005.7,2.4,0,"N",2.2,"Aotizhongxin",2.46938775510204
9435,2014,3,29,2,54,5,19,70,700,7,13.2,1005.9,3.5,0,"NE",1.5,"Aotizhongxin",10.8
9436,2014,3,29,3,5,9,12,31,300,37,12.5,1005.9,2.9,0,"NE",1.4,"Aotizhongxin",0.555555555555556
9437,2014,3,29,4,22,31,8,27,200,39,12,1006.3,3,0,"NNE",1.5,"Aotizhongxin",0.709677419354839
9438,2014,3,29,5,22,44,9,38,200,27,12,1007.4,3.2,0,"NE",1.6,"Aotizhongxin",0.5
9439,2014,3,29,6,24,44,10,31,300,30,12.8,1008.4,3.4,0,"NNE",1.6,"Aotizhongxin",0.545454545454545
9440,2014,3,29,7,26,59,10,33,300,29,15.3,1009.1,3.1,0,"NNE",3.9,"Aotizhongxin",0.440677966101695
9441,2014,3,29,8,26,59,9,28,300,38,17,1009.4,2.9,0,"N",3.4,"Aotizhongxin",0.440677966101695
9442,2014,3,29,9,28,67,8,16,200,55,18.1,1009.7,3.2,0,"NE",2.5,"Aotizhongxin",0.417910447761194
9443,2014,3,29,10,25,59,6,9,300,72,19.2,1009.2,4.1,0,"N",1.4,"Aotizhongxin",0.423728813559322
9444,2014,3,29,11,25,47,5,8,300,81,19.8,1008.4,2.6,0,"ENE",1.5,"Aotizhongxin",0.531914893617021
9445,2014,3,29,12,23,38,6,6,200,92,20.9,1007.3,2.2,0,"NE",3.6,"Aotizhongxin",0.605263157894737
9446,2014,3,29,13,25,44,5,6,300,98,22.2,1006.7,2.3,0,"NE",3,"Aotizhongxin",0.568181818181818
9447,2014,3,29,14,25,34,5,5,200,105,22.6,1005.7,2.1,0,"NE",4.1,"Aotizhongxin",0.735294117647059
9448,2014,3,29,15,24,32,5,6,300,106,23,1005,1.3,0,"NE",3.4,"Aotizhongxin",0.75
9449,2014,3,29,16,25,42,7,9,300,106,22.8,1004.9,1.2,0,"NE",3.3,"Aotizhongxin",0.595238095238095
9450,2014,3,29,17,27,39,9,9,300,108,21.9,1005.4,1,0,"N",1,"Aotizhongxin",0.692307692307692
9451,2014,3,29,18,28,34,10,13,300,106,19.8,1006.3,2.6,0,"WSW",2.4,"Aotizhongxin",0.823529411764706
9452,2014,3,29,19,29,54,12,31,400,84,19.1,1007.1,3.3,0,"SW",2.3,"Aotizhongxin",0.537037037037037
9453,2014,3,29,20,39,120,7,51,400,69,17.7,1007.8,5,0,"SW",1.4,"Aotizhongxin",0.325
9454,2014,3,29,21,45,125,7,67,600,50,14.6,1008.4,7.2,0,"SW",1.5,"Aotizhongxin",0.36
9455,2014,3,29,22,53,152,9,82,600,33,12.5,1008.3,5.9,0,"WSW",0.9,"Aotizhongxin",0.348684210526316
9456,2014,3,29,23,55,170,12,93,500,25,11.3,1008.7,5.8,0,"SSW",0.5,"Aotizhongxin",0.323529411764706
9457,2014,3,30,0,57,162,11,101,600,12,10.6,1009.1,6.7,0,"SW",0,"Aotizhongxin",0.351851851851852
9458,2014,3,30,1,54,155,12,101,700,2,9.3,1008.8,6.6,0,"W",0,"Aotizhongxin",0.348387096774194
9459,2014,3,30,2,65,215,16,107,900,2,8.7,1008.9,5.6,0,"ENE",0.9,"Aotizhongxin",0.302325581395349
9460,2014,3,30,3,71,229,18,108,800,2,8.1,1008.9,5.6,0,"N",0,"Aotizhongxin",0.310043668122271
9461,2014,3,30,4,57,159,17,99,800,2,8.1,1009.2,3.7,0,"E",0.5,"Aotizhongxin",0.358490566037736
9462,2014,3,30,5,46,58,14,90,600,2,9.5,1009.8,4.3,0,"NE",0.1,"Aotizhongxin",0.793103448275862
9463,2014,3,30,6,34,51,12,85,500,2,9.6,1010.3,2.7,0,"ENE",1.1,"Aotizhongxin",0.666666666666667
9464,2014,3,30,7,25,72,12,85,500,2,15.1,1010.6,0.9,0,"ENE",1.2,"Aotizhongxin",0.347222222222222
9465,2014,3,30,8,40,90,14,81,600,4,18.7,1011.1,0.8,0,"NE",1.1,"Aotizhongxin",0.444444444444444
9466,2014,3,30,9,38,87,14,66,600,22,20.7,1011.3,0.5,0,"NNE",1.4,"Aotizhongxin",0.436781609195402
9467,2014,3,30,10,41,84,16,61,600,34,22.5,1011,-0.9,0,"SW",1,"Aotizhongxin",0.488095238095238
9468,2014,3,30,11,33,38,15,46,500,56,23.5,1010.5,-1.5,0,"SSW",1.6,"Aotizhongxin",0.868421052631579
9469,2014,3,30,12,19,28,9,25,400,86,24.6,1009.7,0.1,0,"ESE",3.2,"Aotizhongxin",0.678571428571429
9470,2014,3,30,13,4,7,6,17,300,98,25.3,1008.3,-3.2,0,"ESE",1.8,"Aotizhongxin",0.571428571428571
9471,2014,3,30,14,3,5,5,11,300,103,26,1007.2,-2.7,0,"E",1.1,"Aotizhongxin",0.6
9472,2014,3,30,15,12,5,5,8,300,106,25.9,1007,-1.9,0,"S",1.8,"Aotizhongxin",2.4
9473,2014,3,30,16,13,19,5,15,300,104,25,1007.2,-3.5,0,"SW",2.8,"Aotizhongxin",0.684210526315789
9474,2014,3,30,17,24,41,5,29,300,91,23.3,1008.4,-2.4,0,"SSW",2.3,"Aotizhongxin",0.585365853658537
9475,2014,3,30,18,29,72,6,47,400,76,22.4,1008.9,-1.7,0,"SSW",1.5,"Aotizhongxin",0.402777777777778
9476,2014,3,30,19,23,73,6,70,400,51,21.9,1009.6,-1.4,0,"SW",2.2,"Aotizhongxin",0.315068493150685
9477,2014,3,30,20,33,105,7,78,500,38,20.5,1010,-0.2,0,"SSW",1,"Aotizhongxin",0.314285714285714
9478,2014,3,30,21,40,116,10,88,600,27,19.4,1010.2,0.4,0,"SSW",1.3,"Aotizhongxin",0.344827586206897
9479,2014,3,30,22,51,155,13,114,700,3,17.8,1010.1,5,0,"WSW",1.1,"Aotizhongxin",0.329032258064516
9480,2014,3,30,23,57,208,12,123,700,2,17.6,1010.1,1.9,0,"WSW",1.4,"Aotizhongxin",0.274038461538462
9481,2014,3,31,0,60,167,15,109,700,6,15.2,1010,5.7,0,"SSW",0,"Aotizhongxin",0.359281437125749
9482,2014,3,31,1,92,231,21,98,800,22,13.7,1009.5,4.3,0,"S",0,"Aotizhongxin",0.398268398268398
9483,2014,3,31,2,129,279,24,82,1100,39,13.9,1009.4,6,0,"ESE",0.1,"Aotizhongxin",0.462365591397849
9484,2014,3,31,3,151,268,26,68,1000,25,13.8,1009.5,6.2,0,"NNE",1.6,"Aotizhongxin",0.563432835820896
9485,2014,3,31,4,165,220,31,96,1600,2,14.6,1009.8,4.8,0,"NE",1.5,"Aotizhongxin",0.75
9486,2014,3,31,5,134,168,27,96,1600,2,14.3,1010.1,4.8,0,"NNE",1.2,"Aotizhongxin",0.797619047619048
9487,2014,3,31,6,122,166,34,104,1700,2,14.3,1010.5,4.6,0,"NE",1.7,"Aotizhongxin",0.734939759036145
9488,2014,3,31,7,133,184,33,102,1600,2,14.9,1010.9,5.7,0,"NNE",1.4,"Aotizhongxin",0.722826086956522
9489,2014,3,31,8,149,215,39,103,2200,2,15.8,1011.5,6.2,0,"N",1.2,"Aotizhongxin",0.693023255813954
9490,2014,3,31,9,170,227,50,104,2700,6,16.8,1011.6,6.6,0,"NE",2.5,"Aotizhongxin",0.748898678414097
9491,2014,3,31,10,181,242,51,106,2800,14,17.3,1011.4,9,0,"S",1.2,"Aotizhongxin",0.747933884297521
9492,2014,3,31,11,225,294,60,103,3100,29,19.4,1010.5,7.5,0,"ESE",1.6,"Aotizhongxin",0.76530612244898
9493,2014,3,31,12,257,316,65,113,3400,32,20.9,1009.7,7.8,0,"ENE",2.3,"Aotizhongxin",0.813291139240506
9494,2014,3,31,13,261,316,76,106,3400,60,21.6,1009.3,6.7,0,"N",2.1,"Aotizhongxin",0.825949367088608
9495,2014,3,31,14,271,320,75,96,3100,91,22.3,1008.4,5.2,0,"NE",1.2,"Aotizhongxin",0.846875
9496,2014,3,31,15,222,233,65,83,2600,108,21.4,1007.7,5.3,0,"NNW",2.5,"Aotizhongxin",0.952789699570815
9497,2014,3,31,16,129,97,39,58,1600,104,20.4,1007.7,4.8,0,"N",1.8,"Aotizhongxin",1.32989690721649
9498,2014,3,31,17,67,30,22,35,700,98,18.6,1008,7.4,0,"SSW",1.3,"Aotizhongxin",2.23333333333333
9499,2014,3,31,18,6,18,15,30,400,89,17.8,1008.1,7.8,0,"SW",1.9,"Aotizhongxin",0.333333333333333
9500,2014,3,31,19,54,78,17,47,700,82,16.6,1008.4,8.8,0,"WSW",1.4,"Aotizhongxin",0.692307692307692
9501,2014,3,31,20,96,123,20,70,1100,60,14.1,1009.1,8.9,0,"SW",0.5,"Aotizhongxin",0.780487804878049
9502,2014,3,31,21,117,121,18,83,1200,36,13,1009.3,9.3,0,"SW",0.7,"Aotizhongxin",0.966942148760331
9503,2014,3,31,22,124,153,16,121,1400,2,12.3,1009.7,8.6,0,"NE",0.5,"Aotizhongxin",0.810457516339869
9504,2014,3,31,23,151,194,14,118,1500,2,12.8,1009.7,10.3,0,"NE",1.5,"Aotizhongxin",0.778350515463918
9505,2014,4,1,0,140,161,12,86,1300,9,12.1,1009.7,10,0,"NNE",1.5,"Aotizhongxin",0.869565217391304
9506,2014,4,1,1,132,138,11,83,1200,4,11.3,1009.3,9.9,0,"ENE",0.7,"Aotizhongxin",0.956521739130435
9507,2014,4,1,2,128,132,11,89,1200,2,10.7,1009.4,9.5,0,"ENE",1.3,"Aotizhongxin",0.96969696969697
9508,2014,4,1,3,129,144,11,89,1200,2,10.4,1008.7,9.3,0,"ENE",0.9,"Aotizhongxin",0.895833333333333
9509,2014,4,1,4,132,158,9,90,1200,2,9.6,1008.9,8.5,0,"ENE",0.9,"Aotizhongxin",0.835443037974684
9510,2014,4,1,5,143,168,8,90,1200,2,8.9,1008.8,7.8,0,"ENE",0.5,"Aotizhongxin",0.851190476190476
9511,2014,4,1,6,143,168,9,90,1200,2,8.8,1009.3,7.4,0,"NE",1,"Aotizhongxin",0.851190476190476
9512,2014,4,1,7,153,159,10,91,1300,2,11.6,1009.3,9.3,0,"NNE",1.2,"Aotizhongxin",0.962264150943396
9513,2014,4,1,8,157,176,15,87,1400,2,13.9,1009.1,9.9,0,"NE",1.2,"Aotizhongxin",0.892045454545455
9514,2014,4,1,9,164,177,29,72,1300,28,16.5,1009.1,9.4,0,"NNE",1,"Aotizhongxin",0.926553672316384
9515,2014,4,1,10,209,163,44,68,1400,49,18.8,1008.2,8.4,0,"SSW",1.5,"Aotizhongxin",1.28220858895706
9516,2014,4,1,11,168,88,47,75,1200,58,20.3,1007,7,0,"SW",1.8,"Aotizhongxin",1.90909090909091
9517,2014,4,1,12,128,44,37,58,900,84,22.3,1006,7.3,0,"S",2.7,"Aotizhongxin",2.90909090909091
9518,2014,4,1,13,114,50,27,54,800,109,23.2,1004.9,4.2,0,"S",1.7,"Aotizhongxin",2.28
9519,2014,4,1,14,122,57,22,67,900,117,23.6,1004,2.4,0,"SSW",1.4,"Aotizhongxin",2.14035087719298
9520,2014,4,1,15,61,5,14,55,600,116,23.4,1003.1,2.2,0,"WSW",4,"Aotizhongxin",12.2
9521,2014,4,1,16,43,65,13,50,600,130,22.9,1002.9,1.8,0,"SW",4.6,"Aotizhongxin",0.661538461538462
9522,2014,4,1,17,46,70,12,49,500,127,21.9,1003,3.5,0,"SW",2.6,"Aotizhongxin",0.657142857142857
9523,2014,4,1,18,55,100,12,54,500,113,21.2,1003.2,4.3,0,"SSW",2.1,"Aotizhongxin",0.55
9524,2014,4,1,19,62,94,13,60,500,111,20,1003.7,4.9,0,"WSW",1.9,"Aotizhongxin",0.659574468085106
9525,2014,4,1,20,66,118,12,54,600,105,19.1,1003.8,5.5,0,"SW",2.3,"Aotizhongxin",0.559322033898305
9526,2014,4,1,21,93,156,28,110,700,40,19.3,1003.9,6.4,0,"SW",1.9,"Aotizhongxin",0.596153846153846
9527,2014,4,1,22,97,139,34,104,700,49,18.7,1003.9,6.8,0,"SW",2.2,"Aotizhongxin",0.697841726618705
9528,2014,4,1,23,87,137,30,90,700,48,17.8,1004.4,6.9,0,"SSW",2.2,"Aotizhongxin",0.635036496350365
9529,2014,4,2,0,99,161,30,73,600,51,16.4,1004.3,8.4,0,"SW",1.4,"Aotizhongxin",0.614906832298137
9530,2014,4,2,1,102,156,32,71,700,46,13.3,1004.6,9.2,0,"W",0.4,"Aotizhongxin",0.653846153846154
9531,2014,4,2,2,108,144,34,70,700,39,11.9,1004.5,7.4,0,"NE",0.7,"Aotizhongxin",0.75
9532,2014,4,2,3,109,131,28,74,800,24,12.4,1004.4,6.7,0,"ENE",0.8,"Aotizhongxin",0.83206106870229
9533,2014,4,2,4,111,121,27,117,800,2,11.5,1004.8,6.2,0,"NE",0.4,"Aotizhongxin",0.917355371900826
